X,Y,Paths,Numbering
519.6099854,792.0129395,1,2525
519.6099854,793.0129395,1,2526
519.6099854,794.0129395,1,2527
519.6099854,796.0129395,1,2528
519.6099854,797.0129395,1,2529
519.6099854,799.0129395,1,2530
519.6099854,816.0129395,1,2531
519.6099854,817.0129395,1,2532
519.6099854,823.0129395,1,2533
519.6099854,825.0129395,1,2534
519.6099854,847.0129395,1,2535
519.6099854,855.0129395,1,2536
519.6099854,1110.01294,1,2537
520.6099854,485.0129089,1,2538
520.6099854,534.0129395,1,2539
520.6099854,744.0129395,1,2540
520.6099854,778.0129395,1,2541
520.6099854,779.0129395,1,2542
520.6099854,780.0129395,1,2543
520.6099854,783.0129395,1,2544
520.6099854,784.0129395,1,2545
520.6099854,789.0129395,1,2546
520.6099854,790.0129395,1,2547
520.6099854,794.0129395,1,2548
520.6099854,796.0129395,1,2549
520.6099854,797.0129395,1,2550
520.6099854,799.0129395,1,2551
520.6099854,800.0129395,1,2552
520.6099854,801.0129395,1,2553
520.6099854,803.0129395,1,2554
520.6099854,805.0129395,1,2555
520.6099854,812.0129395,1,2556
520.6099854,813.0129395,1,2557
520.6099854,814.0129395,1,2558
520.6099854,816.0129395,1,2559
520.6099854,817.0129395,1,2560
520.6099854,826.0129395,1,2561
520.6099854,838.0129395,1,2562
520.6099854,839.0129395,1,2563
520.6099854,847.0129395,1,2564
520.6099854,856.0129395,1,2565
520.6099854,1109.01294,1,2566
521.6099854,485.0129089,1,2567
521.6099854,534.0129395,1,2568
521.6099854,744.0129395,1,2569
521.6099854,776.0129395,1,2570
521.6099854,779.0129395,1,2571
521.6099854,780.0129395,1,2572
521.6099854,785.0129395,1,2573
521.6099854,794.0129395,1,2574
521.6099854,796.0129395,1,2575
521.6099854,800.0129395,1,2576
521.6099854,802.0129395,1,2577
521.6099854,804.0129395,1,2578
521.6099854,808.0129395,1,2579
521.6099854,810.0129395,1,2580
521.6099854,811.0129395,1,2581
521.6099854,812.0129395,1,2582
521.6099854,813.0129395,1,2583
521.6099854,814.0129395,1,2584
521.6099854,816.0129395,1,2585
521.6099854,827.0129395,1,2586
521.6099854,836.0129395,1,2587
521.6099854,837.0129395,1,2588
521.6099854,847.0129395,1,2589
521.6099854,856.0129395,1,2590
521.6099854,857.0129395,1,2591
521.6099854,858.0129395,1,2592
521.6099854,859.0129395,1,2593
521.6099854,860.0129395,1,2594
521.6099854,861.0129395,1,2595
521.6099854,1109.01294,1,2596
521.6099854,1147.01294,1,2597
521.6099854,1148.01294,1,2598
521.6099854,1149.01294,1,2599
521.6099854,1150.01294,1,2600
521.6099854,1151.01294,1,2601
522.6099854,485.0129089,1,2602
522.6099854,534.0129395,1,2603
522.6099854,743.0129395,1,2604
522.6099854,745.0129395,1,2605
522.6099854,776.0129395,1,2606
522.6099854,777.0129395,1,2607
522.6099854,778.0129395,1,2608
522.6099854,781.0129395,1,2609
522.6099854,785.0129395,1,2610
522.6099854,800.0129395,1,2611
522.6099854,801.0129395,1,2612
522.6099854,806.0129395,1,2613
522.6099854,807.0129395,1,2614
522.6099854,808.0129395,1,2615
522.6099854,810.0129395,1,2616
522.6099854,811.0129395,1,2617
522.6099854,813.0129395,1,2618
522.6099854,817.0129395,1,2619
522.6099854,819.0129395,1,2620
522.6099854,828.0129395,1,2621
522.6099854,829.0129395,1,2622
522.6099854,830.0129395,1,2623
522.6099854,831.0129395,1,2624
522.6099854,832.0129395,1,2625
522.6099854,836.0129395,1,2626
522.6099854,838.0129395,1,2627
522.6099854,847.0129395,1,2628
522.6099854,862.0129395,1,2629
522.6099854,863.0129395,1,2630
522.6099854,864.0129395,1,2631
522.6099854,865.0129395,1,2632
522.6099854,866.0129395,1,2633
522.6099854,867.0129395,1,2634
522.6099854,868.0129395,1,2635
522.6099854,869.0129395,1,2636
522.6099854,870.0129395,1,2637
522.6099854,1110.01294,1,2638
522.6099854,1146.01294,1,2639
522.6099854,1152.01294,1,2640
522.6099854,1169.01294,1,2641
522.6099854,1170.01294,1,2642
522.6099854,1171.01294,1,2643
522.6099854,1172.01294,1,2644
522.6099854,1173.01294,1,2645
522.6099854,1174.01294,1,2646
522.6099854,1175.01294,1,2647
523.6099854,485.0129089,1,2648
523.6099854,534.0129395,1,2649
523.6099854,742.0129395,1,2650
523.6099854,746.0129395,1,2651
523.6099854,777.0129395,1,2652
523.6099854,781.0129395,1,2653
523.6099854,784.0129395,1,2654
523.6099854,795.0129395,1,2655
523.6099854,801.0129395,1,2656
523.6099854,806.0129395,1,2657
523.6099854,808.0129395,1,2658
523.6099854,809.0129395,1,2659
523.6099854,810.0129395,1,2660
523.6099854,812.0129395,1,2661
523.6099854,814.0129395,1,2662
523.6099854,832.0129395,1,2663
523.6099854,835.0129395,1,2664
523.6099854,839.0129395,1,2665
523.6099854,846.0129395,1,2666
523.6099854,1110.01294,1,2667
523.6099854,1146.01294,1,2668
523.6099854,1152.01294,1,2669
523.6099854,1168.01294,1,2670
523.6099854,1176.01294,1,2671
523.6099854,1177.01294,1,2672
523.6099854,1178.01294,1,2673
524.6099854,485.0129089,1,2674
524.6099854,533.0129395,1,2675
524.6099854,732.0129395,1,2676
524.6099854,733.0129395,1,2677
524.6099854,734.0129395,1,2678
524.6099854,735.0129395,1,2679
524.6099854,736.0129395,1,2680
524.6099854,737.0129395,1,2681
524.6099854,738.0129395,1,2682
524.6099854,739.0129395,1,2683
524.6099854,740.0129395,1,2684
524.6099854,741.0129395,1,2685
524.6099854,747.0129395,1,2686
524.6099854,777.0129395,1,2687
524.6099854,784.0129395,1,2688
524.6099854,795.0129395,1,2689
524.6099854,801.0129395,1,2690
524.6099854,805.0129395,1,2691
524.6099854,807.0129395,1,2692
524.6099854,808.0129395,1,2693
524.6099854,809.0129395,1,2694
524.6099854,812.0129395,1,2695
524.6099854,814.0129395,1,2696
524.6099854,815.0129395,1,2697
524.6099854,816.0129395,1,2698
524.6099854,833.0129395,1,2699
524.6099854,835.0129395,1,2700
524.6099854,840.0129395,1,2701
524.6099854,841.0129395,1,2702
524.6099854,842.0129395,1,2703
524.6099854,843.0129395,1,2704
524.6099854,844.0129395,1,2705
524.6099854,845.0129395,1,2706
524.6099854,1110.01294,1,2707
524.6099854,1145.01294,1,2708
524.6099854,1153.01294,1,2709
524.6099854,1154.01294,1,2710
524.6099854,1155.01294,1,2711
524.6099854,1156.01294,1,2712
524.6099854,1168.01294,1,2713
524.6099854,1179.01294,1,2714
525.6099854,484.0129089,1,2715
525.6099854,531.0129395,1,2716
525.6099854,532.0129395,1,2717
525.6099854,533.0129395,1,2718
525.6099854,748.0129395,1,2719
525.6099854,777.0129395,1,2720
525.6099854,783.0129395,1,2721
525.6099854,785.0129395,1,2722
525.6099854,800.0129395,1,2723
525.6099854,801.0129395,1,2724
525.6099854,802.0129395,1,2725
525.6099854,804.0129395,1,2726
525.6099854,806.0129395,1,2727
525.6099854,809.0129395,1,2728
525.6099854,813.0129395,1,2729
525.6099854,832.0129395,1,2730
525.6099854,834.0129395,1,2731
525.6099854,835.0129395,1,2732
525.6099854,1110.01294,1,2733
525.6099854,1127.01294,1,2734
525.6099854,1128.01294,1,2735
525.6099854,1145.01294,1,2736
525.6099854,1157.01294,1,2737
525.6099854,1158.01294,1,2738
525.6099854,1159.01294,1,2739
525.6099854,1168.01294,1,2740
525.6099854,1180.01294,1,2741
526.6099854,484.0129089,1,2742
526.6099854,530.0129395,1,2743
526.6099854,749.0129395,1,2744
526.6099854,777.0129395,1,2745
526.6099854,785.0129395,1,2746
526.6099854,801.0129395,1,2747
526.6099854,802.0129395,1,2748
526.6099854,809.0129395,1,2749
526.6099854,832.0129395,1,2750
526.6099854,835.0129395,1,2751
526.6099854,1110.01294,1,2752
526.6099854,1126.01294,1,2753
526.6099854,1129.01294,1,2754
526.6099854,1130.01294,1,2755
526.6099854,1131.01294,1,2756
526.6099854,1132.01294,1,2757
526.6099854,1133.01294,1,2758
526.6099854,1134.01294,1,2759
526.6099854,1144.01294,1,2760
526.6099854,1160.01294,1,2761
526.6099854,1161.01294,1,2762
526.6099854,1165.01294,1,2763
526.6099854,1166.01294,1,2764
526.6099854,1168.01294,1,2765
526.6099854,1181.01294,1,2766
527.6099854,484.0129089,1,2767
527.6099854,530.0129395,1,2768
527.6099854,750.0129395,1,2769
527.6099854,777.0129395,1,2770
527.6099854,785.0129395,1,2771
527.6099854,803.0129395,1,2772
527.6099854,810.0129395,1,2773
527.6099854,1109.01294,1,2774
527.6099854,1126.01294,1,2775
527.6099854,1135.01294,1,2776
527.6099854,1143.01294,1,2777
527.6099854,1162.01294,1,2778
527.6099854,1163.01294,1,2779
527.6099854,1164.01294,1,2780
527.6099854,1167.01294,1,2781
527.6099854,1182.01294,1,2782
528.6099854,483.0129089,1,2783
528.6099854,531.0129395,1,2784
528.6099854,751.0129395,1,2785
528.6099854,781.0129395,1,2786
528.6099854,782.0129395,1,2787
528.6099854,783.0129395,1,2788
528.6099854,784.0129395,1,2789
528.6099854,785.0129395,1,2790
528.6099854,795.0129395,1,2791
528.6099854,803.0129395,1,2792
528.6099854,810.0129395,1,2793
528.6099854,1110.01294,1,2794
528.6099854,1115.01294,1,2795
528.6099854,1116.01294,1,2796
528.6099854,1117.01294,1,2797
528.6099854,1124.01294,1,2798
528.6099854,1125.01294,1,2799
528.6099854,1136.01294,1,2800
528.6099854,1137.01294,1,2801
528.6099854,1138.01294,1,2802
528.6099854,1142.01294,1,2803
528.6099854,1183.01294,1,2804
529.6099854,483.0129089,1,2805
529.6099854,530.0129395,1,2806
529.6099854,752.0129395,1,2807
529.6099854,781.0129395,1,2808
529.6099854,785.0129395,1,2809
529.6099854,786.0129395,1,2810
529.6099854,796.0129395,1,2811
529.6099854,804.0129395,1,2812
529.6099854,811.0129395,1,2813
529.6099854,812.0129395,1,2814
529.6099854,813.0129395,1,2815
529.6099854,814.0129395,1,2816
529.6099854,815.0129395,1,2817
529.6099854,1111.01294,1,2818
529.6099854,1112.01294,1,2819
529.6099854,1113.01294,1,2820
529.6099854,1114.01294,1,2821
529.6099854,1118.01294,1,2822
529.6099854,1119.01294,1,2823
529.6099854,1121.01294,1,2824
529.6099854,1122.01294,1,2825
529.6099854,1123.01294,1,2826
529.6099854,1139.01294,1,2827
529.6099854,1140.01294,1,2828
529.6099854,1141.01294,1,2829
529.6099854,1183.01294,1,2830
529.6099854,1184.01294,1,2831
530.6099854,432.0129089,1,2832
530.6099854,482.0129089,1,2833
530.6099854,530.0129395,1,2834
530.6099854,753.0129395,1,2835
530.6099854,781.0129395,1,2836
530.6099854,797.0129395,1,2837
530.6099854,804.0129395,1,2838
530.6099854,816.0129395,1,2839
530.6099854,1120.01294,1,2840
530.6099854,1185.01294,1,2841
530.6099854,1186.01294,1,2842
530.6099854,1187.01294,1,2843
530.6099854,1188.01294,1,2844
531.6099854,432.0129089,1,2845
531.6099854,446.0129089,1,2846
531.6099854,482.0129089,1,2847
531.6099854,530.0129395,1,2848
531.6099854,754.0129395,1,2849
531.6099854,798.0129395,1,2850
531.6099854,801.0129395,1,2851
531.6099854,802.0129395,1,2852
531.6099854,803.0129395,1,2853
531.6099854,816.0129395,1,2854
531.6099854,1189.01294,1,2855
532.6099854,432.0129089,1,2856
532.6099854,433.0129089,1,2857
532.6099854,434.0129089,1,2858
532.6099854,445.0129089,1,2859
532.6099854,482.0129089,1,2860
532.6099854,529.0129395,1,2861
532.6099854,755.0129395,1,2862
532.6099854,799.0129395,1,2863
532.6099854,800.0129395,1,2864
532.6099854,816.0129395,1,2865
532.6099854,1189.01294,1,2866
533.6099854,413.0129089,1,2867
533.6099854,425.0129089,1,2868
533.6099854,429.0129089,1,2869
533.6099854,432.0129089,1,2870
533.6099854,435.0129089,1,2871
533.6099854,438.0129089,1,2872
533.6099854,439.0129089,1,2873
533.6099854,440.0129089,1,2874
533.6099854,441.0129089,1,2875
533.6099854,442.0129089,1,2876
533.6099854,443.0129089,1,2877
533.6099854,444.0129089,1,2878
533.6099854,481.0129089,1,2879
533.6099854,529.0129395,1,2880
533.6099854,756.0129395,1,2881
533.6099854,757.0129395,1,2882
533.6099854,758.0129395,1,2883
533.6099854,759.0129395,1,2884
533.6099854,797.0129395,1,2885
533.6099854,798.0129395,1,2886
533.6099854,799.0129395,1,2887
533.6099854,816.0129395,1,2888
533.6099854,831.0129395,1,2889
533.6099854,1189.01294,1,2890
534.6099854,412.0129089,1,2891
534.6099854,426.0129089,1,2892
534.6099854,427.0129089,1,2893
534.6099854,428.0129089,1,2894
534.6099854,430.0129089,1,2895
534.6099854,431.0129089,1,2896
534.6099854,436.0129089,1,2897
534.6099854,437.0129089,1,2898
534.6099854,481.0129089,1,2899
534.6099854,529.0129395,1,2900
534.6099854,760.0129395,1,2901
534.6099854,793.0129395,1,2902
534.6099854,794.0129395,1,2903
534.6099854,795.0129395,1,2904
534.6099854,796.0129395,1,2905
534.6099854,800.0129395,1,2906
534.6099854,816.0129395,1,2907
534.6099854,831.0129395,1,2908
534.6099854,1189.01294,1,2909
535.6099854,406.0129089,1,2910
535.6099854,411.0129089,1,2911
535.6099854,426.0129089,1,2912
535.6099854,480.0129089,1,2913
535.6099854,529.0129395,1,2914
535.6099854,761.0129395,1,2915
535.6099854,800.0129395,1,2916
535.6099854,817.0129395,1,2917
535.6099854,831.0129395,1,2918
535.6099854,1189.01294,1,2919
536.6099854,405.0129089,1,2920
536.6099854,407.0129089,1,2921
536.6099854,408.0129089,1,2922
536.6099854,409.0129089,1,2923
536.6099854,410.0129089,1,2924
536.6099854,426.0129089,1,2925
536.6099854,480.0129089,1,2926
536.6099854,529.0129395,1,2927
536.6099854,762.0129395,1,2928
536.6099854,764.0129395,1,2929
536.6099854,800.0129395,1,2930
536.6099854,816.0129395,1,2931
536.6099854,831.0129395,1,2932
536.6099854,1189.01294,1,2933
537.6099854,405.0129089,1,2934
537.6099854,426.0129089,1,2935
537.6099854,480.0129089,1,2936
537.6099854,529.0129395,1,2937
537.6099854,763.0129395,1,2938
537.6099854,765.0129395,1,2939
537.6099854,800.0129395,1,2940
537.6099854,816.0129395,1,2941
537.6099854,831.0129395,1,2942
537.6099854,1189.01294,1,2943
538.6099854,405.0129089,1,2944
538.6099854,406.0129089,1,2945
538.6099854,407.0129089,1,2946
538.6099854,425.0129089,1,2947
538.6099854,479.0129089,1,2948
538.6099854,528.0129395,1,2949
538.6099854,762.0129395,1,2950
538.6099854,766.0129395,1,2951
538.6099854,800.0129395,1,2952
538.6099854,817.0129395,1,2953
538.6099854,831.0129395,1,2954
538.6099854,1189.01294,1,2955
539.6099854,406.0129089,1,2956
539.6099854,407.0129089,1,2957
539.6099854,408.0129089,1,2958
539.6099854,424.0129089,1,2959
539.6099854,444.0129089,1,2960
539.6099854,454.0129089,1,2961
539.6099854,479.0129089,1,2962
539.6099854,528.0129395,1,2963
539.6099854,762.0129395,1,2964
539.6099854,766.0129395,1,2965
539.6099854,800.0129395,1,2966
539.6099854,817.0129395,1,2967
539.6099854,832.0129395,1,2968
539.6099854,833.0129395,1,2969
539.6099854,834.0129395,1,2970
539.6099854,1189.01294,1,2971
540.6099854,406.0129089,1,2972
540.6099854,407.0129089,1,2973
540.6099854,409.0129089,1,2974
540.6099854,410.0129089,1,2975
540.6099854,411.0129089,1,2976
540.6099854,423.0129089,1,2977
540.6099854,443.0129089,1,2978
540.6099854,455.0129089,1,2979
540.6099854,478.0129089,1,2980
540.6099854,528.0129395,1,2981
540.6099854,760.0129395,1,2982
540.6099854,761.0129395,1,2983
540.6099854,800.0129395,1,2984
540.6099854,818.0129395,1,2985
540.6099854,832.0129395,1,2986
540.6099854,844.0129395,1,2987
540.6099854,1189.01294,1,2988
541.6099854,410.0129089,1,2989
541.6099854,423.0129089,1,2990
541.6099854,442.0129089,1,2991
541.6099854,455.0129089,1,2992
541.6099854,478.0129089,1,2993
541.6099854,526.0129395,1,2994
541.6099854,527.0129395,1,2995
541.6099854,784.0129395,1,2996
541.6099854,785.0129395,1,2997
541.6099854,786.0129395,1,2998
541.6099854,787.0129395,1,2999
541.6099854,788.0129395,1,3000
541.6099854,789.0129395,1,3001
541.6099854,790.0129395,1,3002
541.6099854,800.0129395,1,3003
541.6099854,819.0129395,1,3004
541.6099854,831.0129395,1,3005
541.6099854,844.0129395,1,3006
541.6099854,1190.01294,1,3007
541.6099854,1191.01294,1,3008
542.6099854,410.0129089,1,3009
542.6099854,423.0129089,1,3010
542.6099854,433.0129089,1,3011
542.6099854,441.0129089,1,3012
542.6099854,455.0129089,1,3013
542.6099854,477.0129089,1,3014
542.6099854,526.0129395,1,3015
542.6099854,784.0129395,1,3016
542.6099854,791.0129395,1,3017
542.6099854,792.0129395,1,3018
542.6099854,800.0129395,1,3019
542.6099854,820.0129395,1,3020
542.6099854,821.0129395,1,3021
542.6099854,822.0129395,1,3022
542.6099854,830.0129395,1,3023
542.6099854,844.0129395,1,3024
542.6099854,1192.01294,1,3025
543.6099854,411.0129089,1,3026
543.6099854,415.0129089,1,3027
543.6099854,417.0129089,1,3028
543.6099854,423.0129089,1,3029
543.6099854,433.0129089,1,3030
543.6099854,440.0129089,1,3031
543.6099854,455.0129089,1,3032
543.6099854,477.0129089,1,3033
543.6099854,526.0129395,1,3034
543.6099854,783.0129395,1,3035
543.6099854,793.0129395,1,3036
543.6099854,794.0129395,1,3037
543.6099854,795.0129395,1,3038
543.6099854,799.0129395,1,3039
543.6099854,800.0129395,1,3040
543.6099854,823.0129395,1,3041
543.6099854,824.0129395,1,3042
543.6099854,830.0129395,1,3043
543.6099854,844.0129395,1,3044
543.6099854,1192.01294,1,3045
544.6099854,411.0129089,1,3046
544.6099854,412.0129089,1,3047
544.6099854,414.0129089,1,3048
544.6099854,415.0129089,1,3049
544.6099854,416.0129089,1,3050
544.6099854,417.0129089,1,3051
544.6099854,418.0129089,1,3052
544.6099854,423.0129089,1,3053
544.6099854,432.0129089,1,3054
544.6099854,439.0129089,1,3055
544.6099854,455.0129089,1,3056
544.6099854,477.0129089,1,3057
544.6099854,526.0129395,1,3058
544.6099854,782.0129395,1,3059
544.6099854,796.0129395,1,3060
544.6099854,797.0129395,1,3061
544.6099854,798.0129395,1,3062
544.6099854,825.0129395,1,3063
544.6099854,830.0129395,1,3064
544.6099854,844.0129395,1,3065
544.6099854,1193.01294,1,3066
545.6099854,410.0129089,1,3067
545.6099854,411.0129089,1,3068
545.6099854,413.0129089,1,3069
545.6099854,419.0129089,1,3070
545.6099854,422.0129089,1,3071
545.6099854,424.0129089,1,3072
545.6099854,432.0129089,1,3073
545.6099854,438.0129089,1,3074
545.6099854,455.0129089,1,3075
545.6099854,476.0129089,1,3076
545.6099854,526.0129395,1,3077
545.6099854,781.0129395,1,3078
545.6099854,797.0129395,1,3079
545.6099854,826.0129395,1,3080
545.6099854,829.0129395,1,3081
545.6099854,844.0129395,1,3082
545.6099854,1193.01294,1,3083
545.6099854,1197.01294,1,3084
545.6099854,1198.01294,1,3085
545.6099854,1199.01294,1,3086
545.6099854,1213.01294,1,3087
545.6099854,1214.01294,1,3088
545.6099854,1215.01294,1,3089
546.6099854,410.0129089,1,3090
546.6099854,411.0129089,1,3091
546.6099854,412.0129089,1,3092
546.6099854,413.0129089,1,3093
546.6099854,414.0129089,1,3094
546.6099854,420.0129089,1,3095
546.6099854,421.0129089,1,3096
546.6099854,425.0129089,1,3097
546.6099854,426.0129089,1,3098
546.6099854,431.0129089,1,3099
546.6099854,438.0129089,1,3100
546.6099854,455.0129089,1,3101
546.6099854,476.0129089,1,3102
546.6099854,526.0129395,1,3103
546.6099854,777.0129395,1,3104
546.6099854,778.0129395,1,3105
546.6099854,779.0129395,1,3106
546.6099854,780.0129395,1,3107
546.6099854,797.0129395,1,3108
546.6099854,827.0129395,1,3109
546.6099854,828.0129395,1,3110
546.6099854,844.0129395,1,3111
546.6099854,1194.01294,1,3112
546.6099854,1195.01294,1,3113
546.6099854,1196.01294,1,3114
546.6099854,1200.01294,1,3115
546.6099854,1201.01294,1,3116
546.6099854,1202.01294,1,3117
546.6099854,1213.01294,1,3118
546.6099854,1216.01294,1,3119
547.6099854,412.0129089,1,3120
547.6099854,427.0129089,1,3121
547.6099854,430.0129089,1,3122
547.6099854,437.0129089,1,3123
547.6099854,455.0129089,1,3124
547.6099854,475.0129089,1,3125
547.6099854,525.0129395,1,3126
547.6099854,798.0129395,1,3127
547.6099854,829.0129395,1,3128
547.6099854,844.0129395,1,3129
547.6099854,1203.01294,1,3130
547.6099854,1204.01294,1,3131
547.6099854,1213.01294,1,3132
547.6099854,1217.01294,1,3133
548.6099854,412.0129089,1,3134
548.6099854,428.0129089,1,3135
548.6099854,429.0129089,1,3136
548.6099854,437.0129089,1,3137
548.6099854,455.0129089,1,3138
548.6099854,475.0129089,1,3139
548.6099854,525.0129395,1,3140
548.6099854,797.0129395,1,3141
548.6099854,830.0129395,1,3142
548.6099854,844.0129395,1,3143
548.6099854,1205.01294,1,3144
548.6099854,1206.01294,1,3145
548.6099854,1213.01294,1,3146
548.6099854,1217.01294,1,3147
549.6099854,409.0129089,1,3148
549.6099854,410.0129089,1,3149
549.6099854,411.0129089,1,3150
549.6099854,430.0129089,1,3151
549.6099854,436.0129089,1,3152
549.6099854,455.0129089,1,3153
549.6099854,475.0129089,1,3154
549.6099854,525.0129395,1,3155
549.6099854,797.0129395,1,3156
549.6099854,831.0129395,1,3157
549.6099854,832.0129395,1,3158
549.6099854,844.0129395,1,3159
549.6099854,1207.01294,1,3160
549.6099854,1211.01294,1,3161
549.6099854,1212.01294,1,3162
549.6099854,1218.01294,1,3163
549.6099854,1219.01294,1,3164
550.6099854,411.0129089,1,3165
550.6099854,431.0129089,1,3166
550.6099854,432.0129089,1,3167
550.6099854,433.0129089,1,3168
550.6099854,434.0129089,1,3169
550.6099854,435.0129089,1,3170
550.6099854,436.0129089,1,3171
550.6099854,455.0129089,1,3172
550.6099854,469.0129089,1,3173
550.6099854,470.0129089,1,3174
550.6099854,474.0129089,1,3175
550.6099854,525.0129395,1,3176
550.6099854,797.0129395,1,3177
550.6099854,833.0129395,1,3178
550.6099854,834.0129395,1,3179
550.6099854,835.0129395,1,3180
550.6099854,836.0129395,1,3181
550.6099854,837.0129395,1,3182
550.6099854,838.0129395,1,3183
550.6099854,842.0129395,1,3184
550.6099854,843.0129395,1,3185
550.6099854,844.0129395,1,3186
550.6099854,845.0129395,1,3187
550.6099854,846.0129395,1,3188
550.6099854,847.0129395,1,3189
550.6099854,848.0129395,1,3190
550.6099854,849.0129395,1,3191
550.6099854,850.0129395,1,3192
550.6099854,1208.01294,1,3193
550.6099854,1209.01294,1,3194
550.6099854,1210.01294,1,3195
550.6099854,1220.01294,1,3196
551.6099854,436.0129089,1,3197
551.6099854,455.0129089,1,3198
551.6099854,466.0129089,1,3199
551.6099854,467.0129089,1,3200
551.6099854,468.0129089,1,3201
551.6099854,471.0129089,1,3202
551.6099854,472.0129089,1,3203
551.6099854,473.0129089,1,3204
551.6099854,474.0129089,1,3205
551.6099854,525.0129395,1,3206
551.6099854,796.0129395,1,3207
551.6099854,839.0129395,1,3208
551.6099854,840.0129395,1,3209
551.6099854,841.0129395,1,3210
551.6099854,851.0129395,1,3211
551.6099854,852.0129395,1,3212
551.6099854,1221.01294,1,3213
551.6099854,1222.01294,1,3214
552.6099854,437.0129089,1,3215
552.6099854,455.0129089,1,3216
552.6099854,465.0129089,1,3217
552.6099854,475.0129089,1,3218
552.6099854,525.0129395,1,3219
552.6099854,797.0129395,1,3220
552.6099854,853.0129395,1,3221
552.6099854,854.0129395,1,3222
552.6099854,1223.01294,1,3223
553.6099854,437.0129089,1,3224
553.6099854,456.0129089,1,3225
553.6099854,464.0129089,1,3226
553.6099854,476.0129089,1,3227
553.6099854,477.0129089,1,3228
553.6099854,525.0129395,1,3229
553.6099854,798.0129395,1,3230
553.6099854,1224.01294,1,3231
554.6099854,438.0129089,1,3232
554.6099854,456.0129089,1,3233
554.6099854,463.0129089,1,3234
554.6099854,478.0129089,1,3235
554.6099854,479.0129089,1,3236
554.6099854,480.0129089,1,3237
554.6099854,524.0129395,1,3238
554.6099854,798.0129395,1,3239
554.6099854,1225.01294,1,3240
555.6099854,437.0129089,1,3241
555.6099854,456.0129089,1,3242
555.6099854,461.0129089,1,3243
555.6099854,462.0129089,1,3244
555.6099854,481.0129089,1,3245
555.6099854,482.0129089,1,3246
555.6099854,483.0129089,1,3247
555.6099854,484.0129089,1,3248
555.6099854,485.0129089,1,3249
555.6099854,486.0129089,1,3250
555.6099854,524.0129395,1,3251
555.6099854,798.0129395,1,3252
555.6099854,1226.01294,1,3253
555.6099854,1227.01294,1,3254
556.6099854,437.0129089,1,3255
556.6099854,456.0129089,1,3256
556.6099854,457.0129089,1,3257
556.6099854,458.0129089,1,3258
556.6099854,459.0129089,1,3259
556.6099854,460.0129089,1,3260
556.6099854,487.0129089,1,3261
556.6099854,524.0129395,1,3262
556.6099854,798.0129395,1,3263
556.6099854,1228.01294,1,3264
557.6099854,436.0129089,1,3265
557.6099854,454.0129089,1,3266
557.6099854,455.0129089,1,3267
557.6099854,456.0129089,1,3268
557.6099854,488.0129089,1,3269
557.6099854,489.0129089,1,3270
557.6099854,490.0129089,1,3271
557.6099854,491.0129089,1,3272
557.6099854,524.0129395,1,3273
557.6099854,797.0129395,1,3274
557.6099854,1229.01294,1,3275
557.6099854,1230.01294,1,3276
557.6099854,1231.01294,1,3277
557.6099854,1232.01294,1,3278
557.6099854,1233.01294,1,3279
557.6099854,1234.01294,1,3280
558.6099854,436.0129089,1,3281
558.6099854,441.0129089,1,3282
558.6099854,453.0129089,1,3283
558.6099854,487.0129089,1,3284
558.6099854,492.0129089,1,3285
558.6099854,493.0129089,1,3286
558.6099854,494.0129089,1,3287
558.6099854,495.0129089,1,3288
558.6099854,496.0129089,1,3289
558.6099854,497.0129089,1,3290
558.6099854,506.0129089,1,3291
558.6099854,507.0129089,1,3292
558.6099854,508.0129089,1,3293
558.6099854,509.0129089,1,3294
558.6099854,510.0129089,1,3295
558.6099854,511.0129089,1,3296
558.6099854,512.0129395,1,3297
558.6099854,513.0129395,1,3298
558.6099854,514.0129395,1,3299
558.6099854,523.0129395,1,3300
558.6099854,796.0129395,1,3301
558.6099854,1235.01294,1,3302
559.6099854,436.0129089,1,3303
559.6099854,441.0129089,1,3304
559.6099854,448.0129089,1,3305
559.6099854,449.0129089,1,3306
559.6099854,450.0129089,1,3307
559.6099854,451.0129089,1,3308
559.6099854,453.0129089,1,3309
559.6099854,486.0129089,1,3310
559.6099854,498.0129089,1,3311
559.6099854,499.0129089,1,3312
559.6099854,500.0129089,1,3313
559.6099854,501.0129089,1,3314
559.6099854,502.0129089,1,3315
559.6099854,503.0129089,1,3316
559.6099854,504.0129089,1,3317
559.6099854,505.0129089,1,3318
559.6099854,515.0129395,1,3319
559.6099854,516.0129395,1,3320
559.6099854,517.0129395,1,3321
559.6099854,518.0129395,1,3322
559.6099854,519.0129395,1,3323
559.6099854,520.0129395,1,3324
559.6099854,521.0129395,1,3325
559.6099854,522.0129395,1,3326
559.6099854,523.0129395,1,3327
559.6099854,797.0129395,1,3328
559.6099854,1236.01294,1,3329
560.6099854,437.0129089,1,3330
560.6099854,441.0129089,1,3331
560.6099854,446.0129089,1,3332
560.6099854,447.0129089,1,3333
560.6099854,452.0129089,1,3334
560.6099854,453.0129089,1,3335
560.6099854,454.0129089,1,3336
560.6099854,455.0129089,1,3337
560.6099854,456.0129089,1,3338
560.6099854,486.0129089,1,3339
560.6099854,498.0129089,1,3340
560.6099854,523.0129395,1,3341
560.6099854,798.0129395,1,3342
560.6099854,1237.01294,1,3343
561.6099854,438.0129089,1,3344
561.6099854,439.0129089,1,3345
561.6099854,440.0129089,1,3346
